gene_symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
IGLV2-18	-0.223220425053592	-0.0782999059345272	-0.404230876272958	0.686529673014646	0.79777210860085	-5.78204788888403
SUPT16H	-0.028673973916022	6.77776959208258	-0.404054528796283	0.686659106645854	0.797882426572815	-6.50144145806457
AC006330.1	-0.0786855607931696	-2.19936915392078	-0.403886008330924	0.68678280414986	0.79795158584201	-5.65577084118943
MTCO2P2	-0.105174791957475	-3.12386241248599	-0.4038794363114	0.686787628319399	0.79795158584201	-5.54189240930604
CHTF8	-0.0690031355457723	-1.63983747128793	-0.403768792387301	0.686868848063111	0.798005863163894	-5.69790008366238
SLFN12L	-0.0959591648350857	-0.959098760119886	-0.402987095302772	0.687442767722855	0.798632526215299	-5.73953633566395
BTG3-AS1	-0.0599890195776889	-0.94899211243346	-0.402937178815805	0.687479422432235	0.798634993320243	-5.75040155222968
TAF6	-0.0399770052818189	4.5380856227054	-0.402809076419237	0.687573494062598	0.798704157241575	-6.37867480289337
CRABP1	0.169355424581785	-2.48556271608757	0.402749765842631	0.687617050267618	0.798707678618884	-5.56198800404361
AC008537.2	-0.0646682110507613	-1.33645177212095	-0.402710898634701	0.687645593940644	0.798707678618884	-5.71801132481067
TNFRSF1B	0.063702750498349	5.95571846244717	0.402634769667115	0.687701503562836	0.798732482095351	-6.49650534623127
ELFN2	-0.130092573208867	2.40953173492324	-0.402587773060901	0.687736019043879	0.798732482095351	-6.03258299436556
IMPA1	-0.0414585439853994	4.42870320425609	-0.402384469730821	0.687885337643295	0.798865784032846	-6.34927160472658
ENTPD7	0.0484732288498249	4.44193933405551	0.402270077292256	0.687969359954902	0.798923245482877	-6.34013272537382
KIAA0100	-0.0300108681331661	6.61574232187052	-0.402150427979329	0.688057247646323	0.798945955103373	-6.50523378018065
HIF1AN	-0.0270641806635563	5.55653848355681	-0.402149397298461	0.688058004745287	0.798945955103373	-6.48401637286834
NPTX1	0.149308970106075	3.34469910403806	0.401994008872022	0.688172150779654	0.799038380603034	-6.11775979421013
SRGAP2D	0.110510990152931	-2.23127181911431	0.401793506801952	0.688319447213322	0.799165524219501	-5.5899728904806
CYP2A6	0.133764983665511	-3.09607803809268	0.401750883661889	0.688350761327252	0.799165524219501	-5.53700433051339
COMMD6	0.0405796186977447	6.08714274657464	0.401209759142007	0.688748358278308	0.799586990777066	-6.50679850360205
SSR3	0.0391447093045043	7.21942103781027	0.40098019352731	0.688917060245827	0.799742697855016	-6.48912112324259
AC066613.1	0.0907557882669965	-0.953972287165789	0.400730841389273	0.689100320507541	0.799915288732102	-5.74071228034385
IVL	-0.24324405784526	-2.87282298268464	-0.400435938126824	0.689317082116019	0.800126749067969	-5.61047399346998
ZCCHC14	0.0330343074239474	5.71311367916946	0.400177451437769	0.689507097743322	0.800296309998893	-6.49085315711451
AC005839.1	0.047556931026114	0.363290522256977	0.400114270065877	0.689553545877862	0.800296309998893	-5.82817221962035
TAF8	0.0275180255779111	4.83047055132245	0.400092287657507	0.689569706643449	0.800296309998893	-6.4168662855538
MORF4L1P1	0.043869541289403	2.70507613330211	0.400048943634217	0.689601572205463	0.800296309998893	-6.04098258814898
RFC5	0.0368024642495595	3.2299311333833	0.399982613304477	0.689650337863624	0.800312745314094	-6.15190949508297
TRMU	-0.0392117052076832	4.53193014602578	-0.399915939536718	0.689699357325393	0.800329473494641	-6.40877326527088
MGAT2	0.102274180693872	-2.41837197333094	0.399498596238741	0.690006223629996	0.800586894583272	-5.64202525380144
RPS5	-0.0512224271665005	8.9528224935393	-0.399467157931166	0.690029341831582	0.800586894583272	-6.37893834222022
INSYN2A	0.0843406898722249	-0.504497704550546	0.399435805489432	0.69005239718212	0.800586894583272	-5.76740878847175
POLR2B	-0.0346699904405785	6.27494410779121	-0.39942593332189	0.690059656845276	0.800586894583272	-6.5078199030188
KCNK2	-0.135990010563835	0.709296597112401	-0.399352685978296	0.690113521400125	0.800587846691103	-5.83275918173834
ZNF330	-0.0261862560941326	4.82230540232081	-0.399330674406805	0.690129708555886	0.800587846691103	-6.41614331492908
EOLA1	-0.0306505228057312	3.35703313494258	-0.399246146155182	0.690191871369597	0.800619801436255	-6.19359886261284
CSDE1	-0.0299754760279729	8.89012157405147	-0.399198480561533	0.690226925992473	0.800620309160635	-6.39618533983723
CELA3A	0.408764420700336	-0.45851241127207	0.399015943647115	0.690361174988115	0.800708330170575	-5.74316040077445
MINDY4	-0.0567342470208885	0.16695624181641	-0.398955868315078	0.690405360271316	0.800708330170575	-5.82852589711297
TAC1	-0.19012503468295	-1.12130840832421	-0.398954084278261	0.690406672442996	0.800708330170575	-5.72925096123379
NARF-IT1	-0.0832633571239754	-1.96210358545231	-0.398889519935741	0.690454160604395	0.800723209434143	-5.68106957413864
ROGDI	-0.0485581501298471	3.61086967778701	-0.398842500769702	0.690488744766281	0.800723209434143	-6.25946228473804
TSHZ2	-0.066465223532977	5.01419086098245	-0.398658541485738	0.690624059205159	0.800839971987812	-6.41315352777226
DLK1	0.282896155967549	1.84883028762266	0.398336598581727	0.690860893878564	0.801074438665569	-5.92376288658023
SMIM2-AS1	0.11139043200206	0.0695029568883322	0.398276213711243	0.690905318915846	0.801085788132836	-5.81188602698818
TYW1B	-0.0732794625209639	1.39937291272532	-0.397856844601826	0.691213877600818	0.801403376837363	-5.90406206483361
CCDC32	-0.0320972711040457	2.97899086460041	-0.397699496256778	0.691329662944313	0.801497440702596	-6.11289319614573
ANOS1	0.110777739267514	3.02934255375197	0.397330912659828	0.691600915000834	0.801771727425528	-6.07286079974607
SETD9	-0.0529516041449094	2.05905808689526	-0.397160772061379	0.69172614019109	0.801876706447773	-5.98018412491295
AL035413.1	-0.0698283489782409	-0.558400993902221	-0.39699013911449	0.69185173629396	0.801982104902101	-5.76598186193736
SBF2-AS1	0.0472485236309193	1.4025743177249	0.396642622614977	0.692107555751854	0.802238437800274	-5.90934529365347
RPS10P7	-0.0523000892208336	1.35411246922895	-0.396386839450656	0.69229586962401	0.802399583850303	-5.91411317374153
LINC01001	-0.0972801099359839	-2.70355697137652	-0.396319053097333	0.692345778824881	0.802399583850303	-5.61027603860551
FUNDC2P1	0.0701090286580492	-2.13582431273802	0.396312421804279	0.692350661333304	0.802399583850303	-5.63448344530553
AMOTL2	0.0653447404162746	5.47516336321147	0.396189761299159	0.692440976504068	0.802464042921586	-6.47259368495721
SEC24C	-0.0532004409024793	5.1383213555445	-0.395940966162161	0.692624178394681	0.802636135780749	-6.44164925122426
CARMN	0.0931098056938549	3.31527952349336	0.395836726402179	0.692700941399654	0.802655531346205	-6.16575887672768
BMP5	-0.177867329126658	0.799835585197503	-0.395823983774768	0.692710325392176	0.802655531346205	-5.84040205543094
CDK5RAP3	-0.0749486681562628	2.86447513155619	-0.395680459930343	0.692816023258609	0.802737787982821	-6.15802795892634
MORN2	0.0418420147582563	3.35401870241337	0.395493043859152	0.692954054552888	0.802857497931028	-6.18536112761932
SEMA3F	0.0589840056902844	5.03034718904925	0.395248973986475	0.693133826588348	0.802963102109107	-6.44457866752829
WASH9P	0.0571088697460425	0.930987404210726	0.395205604244358	0.693165772816744	0.802963102109107	-5.88655800744324
ADGRE2	-0.0856894852267534	2.27601953521529	-0.395178869953068	0.693185465616871	0.802963102109107	-5.98201418502697
BCAR3-AS1	-0.0950353840106733	0.599000643854281	-0.395139525012957	0.693214447952614	0.802963102109107	-5.84338826000385
AC138393.3	0.102097618253779	-2.83878307497688	0.39512478806679	0.69322530362315	0.802963102109107	-5.55952191606086
EOLA2	-0.0268564877378195	3.84662488859667	-0.395086494781856	0.693253511886659	0.802963102109107	-6.28610492205624
ASIP	0.0775927163887866	-3.05388836040292	0.394803049392358	0.693462321675453	0.803164734123385	-5.56334799051721
PCMT1	0.0351020152354904	5.23963729166076	0.394747355659344	0.693503353138576	0.803172035622883	-6.46068274889422
GLIS3	-0.074964822877849	4.86053798869122	-0.394328859767414	0.693811702250608	0.803479366881015	-6.40765443951571
