gene_symbol_std	gene_symbol	n_record	n_contrast	n_pathway	pathway_list	contrast_list	max_abs_logFC	signed_logFC	min_adjP	max_abs_t	is_mcd_gene	death_type	tier	score
ADD3	ADD3	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.500633817015722	0.500633817015722	0.000102582457368378	4.32633869895003	FALSE			4
PFN2	PFN2	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_intermediate	0.492658402243962	0.492658402243962	0.00418891710308312	3.19822815193436	FALSE			4
ZWINT	ZWINT	1	1	1	HALLMARK_DNA_REPAIR	high_vs_intermediate	0.4877425810965	-0.4877425810965	0.000836477871070088	3.72081070836155	FALSE			4
BTG2	BTG2	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.472015772706453	0.472015772706453	0.00924883571517554	2.91331628052155	FALSE			4
STAB1	STAB1	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.468022833609703	0.468022833609703	0.00417463640702088	3.19937142072788	FALSE			4
PTPRM	PTPRM	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.461819763282304	0.461819763282304	8.79062068377236e-05	4.36779522971941	FALSE			4
KCNJ2	KCNJ2	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.459910347852114	0.459910347852114	0.0111073731835063	2.84349038918429	FALSE			4
KLF6	KLF6	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.45577489078655	0.45577489078655	0.0198303940128185	2.80525199567243	FALSE			4
TPM4	TPM4	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	0.453280722902104	0.453280722902104	0.0126585710848982	2.99149335421652	FALSE			4
BASP1	BASP1	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_intermediate	0.450781495286412	0.450781495286412	0.0259486123997261	2.50522390485128	FALSE			4
BEST1	BEST1	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.445508621664701	0.445508621664701	0.0015176877135173	3.53350732188041	FALSE			4
ADAM17	ADAM17	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.443887988870122	0.443887988870122	1.33028628721685e-05	4.85936426503569	FALSE			4
CAB39L	CAB39L	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.441909839668721	0.441909839668721	8.64146629588159e-05	4.37232490871352	FALSE			4
PTPRE	PTPRE	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.437897390975622	0.437897390975622	0.00972647132734975	3.09592470801411	FALSE			4
APBB2	APBB2	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.433855757442958	0.433855757442958	1.96752380413957e-05	4.7607944469127	FALSE			4
ANKH	ANKH	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.430474114557998	0.430474114557998	0.000938244820397425	3.68546421923941	FALSE			4
B2M	B2M	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.426865568105105	0.426865568105105	0.00865859685139225	3.14176403350296	FALSE			4
LAT2	LAT2	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.424001399255821	0.424001399255821	0.0112908493319361	2.83725252853877	FALSE			4
FYN	FYN	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.42357070872449	0.42357070872449	0.000166910278563756	4.19212710584099	FALSE			4
ECHS1	ECHS1	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.415530035005798	-0.415530035005798	1.48502225312615e-05	4.83212696333996	FALSE			4
ATP2B4	ATP2B4	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.415300808745466	0.415300808745466	0.00327702831052746	3.28226621404361	FALSE			4
RFC4	RFC4	1	1	1	HALLMARK_DNA_REPAIR	high_vs_intermediate	0.41081712906043	-0.41081712906043	3.72244094714613e-05	4.59483067552334	FALSE			4
PRKCA	PRKCA	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.405430112914417	0.405430112914417	0.000773889263677842	3.74479770910647	FALSE			4
RPA3	RPA3	1	1	1	HALLMARK_DNA_REPAIR	high_vs_intermediate	0.401130416174099	-0.401130416174099	3.44339091546357e-05	4.61514177051768	FALSE			4
NEK7	NEK7	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.397777193647802	0.397777193647802	0.000864117619085099	3.71117173095844	FALSE			4
TIMM10	TIMM10	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.391102289659479	-0.391102289659479	2.46518813676771e-05	4.70255643608623	FALSE			4
MMD	MMD	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.391085615009088	0.391085615009088	0.00513267015628549	3.12783982800651	FALSE			4
PIK3R3	PIK3R3	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.386814183044215	0.386814183044215	0.00134372742738129	3.57243173820497	FALSE			4
GNG11	GNG11	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.37993536364104	0.37993536364104	0.00793822687091267	2.97011302749245	FALSE			4
POLE4	POLE4	1	1	1	HALLMARK_DNA_REPAIR	high_vs_intermediate	0.375707931820622	-0.375707931820622	0.00219819616603359	3.41468645937723	FALSE			4
PLVAP	PLVAP	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.372152325314803	0.372152325314803	0.00396807511731898	3.21647739074728	FALSE			4
TIMM8B	TIMM8B	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.36230863538947	-0.36230863538947	2.40457499797962e-05	4.70903254663657	FALSE			4
MGST3	MGST3	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.361430035255335	-0.361430035255335	0.000227776016263742	4.10508069467327	FALSE			4
TIMM50	TIMM50	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.357958253203044	-0.357958253203044	0.000296287166105335	4.02877761367438	FALSE			4
PSEN1	PSEN1	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.356762348110635	0.356762348110635	0.00195822381202528	3.69075360192403	FALSE			4
ATP5PD	ATP5PD	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.356298271691177	-0.356298271691177	0.000245252635096032	4.08394120496046	FALSE			4
UQCRH	UQCRH	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.355543740293047	-0.355543740293047	0.000132987710579872	4.25552142614175	FALSE			4
FLT4	FLT4	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.354313580397734	0.354313580397734	0.00679194379643219	3.02749510672978	FALSE			4
RBX1	RBX1	1	1	1	HALLMARK_DNA_REPAIR	high_vs_intermediate	0.352208547377815	-0.352208547377815	2.11778012521044e-05	4.74193547422328	FALSE			4
TJP1	TJP1	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.340178606391825	0.340178606391825	0.000132697229639975	4.25618698008823	FALSE			4
UQCR10	UQCR10	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.32407226080019	-0.32407226080019	0.00321073897644094	3.28926655849938	FALSE			4
PTPN21	PTPN21	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.323500749632129	0.323500749632129	0.000113309809406254	4.2990580600457	FALSE			4
SMAD7	SMAD7	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.320149884853231	0.320149884853231	0.00169398668056022	3.49820662019511	FALSE			4
FEN1	FEN1	1	1	1	HALLMARK_DNA_REPAIR	high_vs_intermediate	0.319647239426246	-0.319647239426246	0.00452849955930133	3.17113093778797	FALSE			4
NDUFB3	NDUFB3	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.317477565691623	-0.317477565691623	0.000347884517507388	3.98147979324496	FALSE			4
NDUFB4	NDUFB4	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.315443456518172	-0.315443456518172	0.000139883046113846	4.24165195625698	FALSE			4
BTBD3	BTBD3	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.313247555791595	0.313247555791595	0.00912406888265252	2.91834423619921	FALSE			4
USP11	USP11	1	1	1	HALLMARK_DNA_REPAIR	high_vs_low	0.309297848807097	-0.309297848807097	0.0270054785051512	2.67124644027484	FALSE			4
CYC1	CYC1	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.308783808306745	-0.308783808306745	0.00470294793764091	3.15812644954248	FALSE			4
NDUFA4	NDUFA4	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.307467372606809	-0.307467372606809	0.00452635099512786	3.17131030321943	FALSE			4
ATP6AP1	ATP6AP1	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_low	0.303747978894913	-0.303747978894913	0.018662936916022	2.83101939891942	FALSE			4
COX7A2	COX7A2	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.299224632084052	-0.299224632084052	0.00261668594439313	3.35680042290881	FALSE			4
CASP3	CASP3	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.292218831134305	0.292218831134305	0.016628571390272	2.88012421272544	FALSE			4
ATP5PF	ATP5PF	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.289398086493994	-0.289398086493994	0.00146782434717703	3.54405639540121	FALSE			4
ETV5	ETV5	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.288759810864602	0.288759810864602	0.00660548170032122	3.03742247493467	FALSE			4
POLR2G	POLR2G	1	1	1	HALLMARK_DNA_REPAIR	high_vs_intermediate	0.286669313183277	-0.286669313183277	7.67904636284242e-05	4.404589807338	FALSE			4
ACAA1	ACAA1	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.28402025420626	-0.28402025420626	0.00119446169157307	3.60975212812552	FALSE			4
VDAC2	VDAC2	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.275915010678991	-0.275915010678991	0.00227876727967797	3.40289212533279	FALSE			4
SLC25A11	SLC25A11	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_low	0.274454516424939	-0.274454516424939	0.0182137681944099	2.84198179663851	FALSE			4
SYNJ2	SYNJ2	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.273628068281833	0.273628068281833	0.00118928047579369	3.61121584669704	FALSE			4
POLR1C	POLR1C	1	1	1	HALLMARK_DNA_REPAIR	high_vs_intermediate	0.267854642910656	-0.267854642910656	0.00100281677651003	3.66502914487769	FALSE			4
SRSF6	SRSF6	1	1	1	HALLMARK_DNA_REPAIR	high_vs_low	0.265934485486746	-0.265934485486746	0.00503781786170546	3.35228024040671	FALSE			4
BTG1	BTG1	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_intermediate	0.258091924183036	0.258091924183036	0.0234639695123566	2.54724185931095	FALSE			4
ATP5F1C	ATP5F1C	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.256496974507716	-0.256496974507716	0.00444447343202682	3.17775328511623	FALSE			4
ISCU	ISCU	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_low	0.250484036313592	-0.250484036313592	0.0131560281003422	2.9761152644343	FALSE			4
NDUFS2	NDUFS2	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.246236151409271	-0.246236151409271	0.00179951769118244	3.4790648151965	FALSE			4
HPRT1	HPRT1	1	1	1	HALLMARK_DNA_REPAIR	high_vs_intermediate	0.241514831345695	-0.241514831345695	0.00612067560433391	3.06529579871602	FALSE			4
RAPGEF6	RAPGEF6	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_intermediate	0.235504472963409	0.235504472963409	0.00148122787063029	3.54106107298129	FALSE			4
ZNF639	ZNF639	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.233528256094457	0.233528256094457	0.000150344288308824	4.22140640699306	FALSE			4
PTCD2	PTCD2	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.233006393650514	0.233006393650514	0.000375005991623916	3.95981520841487	FALSE			4
CROT	CROT	1	1	1	HALLMARK_KRAS_SIGNALING_UP	high_vs_intermediate	0.229177296970083	0.229177296970083	0.00440827615358719	3.18066410306553	FALSE			4
DYRK1A	DYRK1A	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.225537228281133	0.225537228281133	0.000184964156581483	4.16295171334707	FALSE			4
DLG1	DLG1	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.219519768697646	0.219519768697646	0.00149711030991206	3.53765447433476	FALSE			4
GTF2A2	GTF2A2	1	1	1	HALLMARK_DNA_REPAIR	high_vs_intermediate	0.213020795883791	-0.213020795883791	0.0024263794225706	3.38189527036267	FALSE			4
MAPK14	MAPK14	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.206158705372705	0.206158705372705	0.00177949961683191	3.48254929603857	FALSE			4
ATP6V0E1	ATP6V0E1	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.196533962891476	-0.196533962891476	0.00407858810874386	3.20710770414461	FALSE			4
SUPV3L1	SUPV3L1	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.191124009517616	-0.191124009517616	0.00283895061140118	3.33005257752623	FALSE			4
AGGF1	AGGF1	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.187293398641035	0.187293398641035	0.00182118943764063	3.47493098442739	FALSE			4
HTRA2	HTRA2	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_intermediate	0.169428764517315	-0.169428764517315	0.00240331884728676	3.38510448779115	FALSE			4
MIOS	MIOS	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.161430498480116	0.161430498480116	0.00469872871697052	3.15847009696735	FALSE			4
SLC11A2	SLC11A2	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.161040854487362	0.161040854487362	0.0256775451762492	2.50963796597582	FALSE			4
YTHDC1	YTHDC1	1	1	1	HALLMARK_UV_RESPONSE_DN	high_vs_intermediate	0.148615911063581	0.148615911063581	0.00187042169213299	3.4667853305838	FALSE			4
IL1A	IL1A	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.942111156715231	0.942111156715231	0.117650202111383	1.93288584865342	FALSE			3
CSF3	CSF3	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.827836311443999	0.827836311443999	0.0894944751004758	1.93766984690165	FALSE			3
CCL17	CCL17	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.794514143243814	0.794514143243814	0.0671389024004884	2.07989911922811	FALSE			3
COL8A2	COL8A2	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	0.784009775217815	0.784009775217815	0.055666079611396	2.33430773401421	FALSE			3
XAF1	XAF1	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.718642433582553	0.718642433582553	0.0527684653156851	2.36044355452797	FALSE			3
COL5A1	COL5A1	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	0.708253978384832	0.708253978384832	0.0685915316666863	2.22591462574959	FALSE			3
CTHRC1	CTHRC1	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	0.668189677718965	0.668189677718965	0.105990739343799	1.99270949729402	FALSE			3
MX1	MX1	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.617614075360288	0.617614075360288	0.0588144258264569	2.30662793391275	FALSE			3
TGFBI	TGFBI	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	0.591702249239597	0.591702249239597	0.106874994418268	1.98791289467292	FALSE			3
IL32	IL32	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	0.549230181755982	0.549230181755982	0.0844999466572634	2.11477516263777	FALSE			3
BATF2	BATF2	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.536391153600414	0.536391153600414	0.0535253684038421	2.35385587166852	FALSE			3
LOXL2	LOXL2	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	0.517438349468955	0.517438349468955	0.150176023429437	1.791204367562	FALSE			3
EPSTI1	EPSTI1	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.511353184889587	0.511353184889587	0.073304750776193	2.19030146948609	FALSE			3
IFITM1	IFITM1	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.508467940526912	0.508467940526912	0.109545841764109	1.97387988400788	FALSE			3
CCN1	CCN1	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_intermediate	0.489646898014295	0.489646898014295	0.0828325295349939	1.97666540834503	FALSE			3
LY6E	LY6E	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.484127506655324	0.484127506655324	0.134688607337872	1.85630936603347	FALSE			3
KLRK1	KLRK1	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_intermediate	0.462246857009586	0.462246857009586	0.0847814210826371	1.96505567577628	FALSE			3
RGS1	RGS1	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.450582849149145	0.450582849149145	0.0780892029064444	2.00615957135933	FALSE			3
USP18	USP18	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.447139804177222	0.447139804177222	0.0507215858254099	2.37966774847466	FALSE			3
IRF8	IRF8	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_intermediate	0.425854596743451	0.425854596743451	0.0643510406732744	2.10104992345115	FALSE			3
HLA-DMA	HLA-DMA	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.421650690449596	0.421650690449596	0.110908039982921	1.96693391373375	FALSE			3
SP110	SP110	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.411460430315428	0.411460430315428	0.0608176190163742	2.28879831825088	FALSE			3
ITGB5	ITGB5	1	1	1	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	high_vs_low	0.376317948801483	0.376317948801483	0.0728005675540002	2.1941466298616	FALSE			3
PNP	PNP	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.374427765230556	0.374427765230556	0.0573647362318213	2.31923560619581	FALSE			3
CASP4	CASP4	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.34056628774885	0.34056628774885	0.0528216972760899	2.35987677987792	FALSE			3
PSMB8	PSMB8	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.333677139127065	0.333677139127065	0.0703719904150171	2.21244273780318	FALSE			3
ITGA5	ITGA5	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.333097199498027	0.333097199498027	0.120288146446726	1.78260153487001	FALSE			3
SLC31A2	SLC31A2	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.323199485459407	0.323199485459407	0.0997281884760983	1.88146999234685	FALSE			3
PELI1	PELI1	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.319219778505792	0.319219778505792	0.0726875288753923	2.19502556157303	FALSE			3
SOCS3	SOCS3	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_intermediate	0.30111997618614	0.30111997618614	0.137404661134053	1.70948067238638	FALSE			3
CD14	CD14	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.29352469442973	0.29352469442973	0.116633067606902	1.79903246190666	FALSE			3
RAD52	RAD52	1	1	1	HALLMARK_DNA_REPAIR	high_vs_low	0.279193150071324	-0.279193150071324	0.0923571622567036	2.06789393292871	FALSE			3
TRIM14	TRIM14	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.277689035221512	0.277689035221512	0.109819387488581	1.97230680508776	FALSE			3
IRF1	IRF1	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_low	0.272050668088121	0.272050668088121	0.136759586178543	1.84656355350437	FALSE			3
COX7C	COX7C	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_low	0.254255681918362	-0.254255681918362	0.0588568872282197	2.30625780236404	FALSE			3
UQCRB	UQCRB	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_low	0.241743061820762	-0.241743061820762	0.0695643908870967	2.21845714469833	FALSE			3
PHB2	PHB2	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_low	0.224447404970891	-0.224447404970891	0.10752217794876	1.98409662253801	FALSE			3
ST3GAL5	ST3GAL5	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_intermediate	0.217348045915159	0.217348045915159	0.0979715663664381	1.89093677538759	FALSE			3
ATP6V1G1	ATP6V1G1	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_low	0.197529383571672	-0.197529383571672	0.111548482486117	1.96331713267887	FALSE			3
TIMM9	TIMM9	1	1	1	HALLMARK_OXIDATIVE_PHOSPHORYLATION	high_vs_low	0.192042742689995	-0.192042742689995	0.117591274538553	1.93315035027123	FALSE			3
TRAFD1	TRAFD1	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.183660525946056	0.183660525946056	0.0779086057147478	2.15805094835479	FALSE			3
SEMA4D	SEMA4D	1	1	1	HALLMARK_INFLAMMATORY_RESPONSE	high_vs_intermediate	0.174421395880268	0.174421395880268	0.100797384994579	1.87576319361653	FALSE			3
PNPT1	PNPT1	1	1	1	HALLMARK_INTERFERON_GAMMA_RESPONSE	high_vs_low	0.171628613070263	0.171628613070263	0.0895257281974212	2.08454396778339	FALSE			3
