gene_symbol_std	contrast	pathway_id	pathway_label	NES	p_adjust	gene_symbol_raw	gene_symbol_raw_deg	logFC	adj.P.Val	t	gene_symbol	direction	abs_logFC
ST3GAL5	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	ST3GAL5	ST3GAL5	0.217348045915159	0.0979715663664381	1.89093677538759	ST3GAL5	positive_pathway	0.217348045915159
RIPK1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	RIPK1	RIPK1	0.182085562554241	0.00292895312078965	3.31970272102138	RIPK1	positive_pathway	0.182085562554241
IRF2	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	IRF2	IRF2	0.157443617793993	0.0523981401433099	2.19736576960486	IRF2	positive_pathway	0.157443617793993
ZNFX1	high_vs_intermediate	HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE	1.37084391154489	0.0199018759937586	ZNFX1	ZNFX1	0.134584456520875	0.123479697885412	1.76811134636328	ZNFX1	positive_pathway	0.134584456520875
PEG3	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	PEG3	PEG3	2.11245344374393	3.22428583889658e-13	8.52227479426329	PEG3	positive_pathway	2.11245344374393
RELN	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	RELN	RELN	1.78608864337293	6.52125611624381e-07	5.58090139973275	RELN	positive_pathway	1.78608864337293
TLR8	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	TLR8	TLR8	1.62733579113263	2.75946033116858e-10	7.22454503613198	TLR8	positive_pathway	1.62733579113263
CIDEA	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	CIDEA	CIDEA	1.62421090366463	0.00367586629831602	3.24276531069702	CIDEA	positive_pathway	1.62421090366463
F13A1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	F13A1	F13A1	1.56313259571816	2.54957207823721e-09	6.77062793203576	F13A1	positive_pathway	1.56313259571816
IL7R	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	IL7R	IL7R	1.47965306152622	3.07826623648166e-07	5.75036454961142	IL7R	positive_pathway	1.47965306152622
ABCB1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ABCB1	ABCB1	1.31867160688911	8.86318464118811e-08	6.02423818825892	ABCB1	positive_pathway	1.31867160688911
GUCY1A1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	GUCY1A1	GUCY1A1	1.31523778752978	4.52093943724918e-12	8.0219995574238	GUCY1A1	positive_pathway	1.31523778752978
TMEM100	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	TMEM100	TMEM100	1.31189344095405	4.16134246933965e-10	7.14219015225177	TMEM100	positive_pathway	1.31189344095405
SPON1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	SPON1	SPON1	1.3102408126509	1.50034672797563e-06	5.38922657404087	SPON1	positive_pathway	1.3102408126509
CLEC4A	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	CLEC4A	CLEC4A	1.25847124493593	6.69097077010444e-08	6.08503204633133	CLEC4A	positive_pathway	1.25847124493593
IKZF1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	IKZF1	IKZF1	1.25290942090431	1.33289639029228e-07	5.93410864886548	IKZF1	positive_pathway	1.25290942090431
IL33	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	IL33	IL33	1.23898961009723	3.08387748948826e-07	5.74985947152284	IL33	positive_pathway	1.23898961009723
DOCK2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	DOCK2	DOCK2	1.16654398671844	9.71331980003288e-08	6.00357480579491	DOCK2	positive_pathway	1.16654398671844
AKAP12	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	AKAP12	AKAP12	1.158496902583	2.20135710890067e-07	5.824512409691	AKAP12	positive_pathway	1.158496902583
SPARCL1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	SPARCL1	SPARCL1	1.14156526905421	2.79535489059248e-09	6.75175223890616	SPARCL1	positive_pathway	1.14156526905421
NAP1L2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	NAP1L2	NAP1L2	1.13151389646433	1.94679695792936e-05	4.76335067509161	NAP1L2	positive_pathway	1.13151389646433
SNAP91	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	SNAP91	SNAP91	1.0808243272871	0.00127079712693291	3.59000853441785	SNAP91	positive_pathway	1.0808243272871
ITGBL1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ITGBL1	ITGBL1	1.07634242710023	0.000259519191247335	4.0674578771371	ITGBL1	positive_pathway	1.07634242710023
FGF9	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	FGF9	FGF9	1.07192116523532	1.07372558996275e-05	4.91301602884174	FGF9	positive_pathway	1.07192116523532
C3AR1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	C3AR1	C3AR1	1.06702666865053	8.54642693063387e-08	6.03156231489959	C3AR1	positive_pathway	1.06702666865053
HSD11B1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	HSD11B1	HSD11B1	1.06584455533062	6.95562256049109e-06	5.02095616796743	HSD11B1	positive_pathway	1.06584455533062
KIF5C	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	KIF5C	KIF5C	1.06132668012849	0.0002827448531067	4.04232219366544	KIF5C	positive_pathway	1.06132668012849
PDCD1LG2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	PDCD1LG2	PDCD1LG2	1.05763766741671	3.32769864533091e-07	5.73290835254995	PDCD1LG2	positive_pathway	1.05763766741671
ADAMDEC1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ADAMDEC1	ADAMDEC1	1.05154264420649	0.000971302161340089	3.67495076552919	ADAMDEC1	positive_pathway	1.05154264420649
CMKLR1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	CMKLR1	CMKLR1	1.04397982013133	2.03225980447976e-07	5.84206033932352	CMKLR1	positive_pathway	1.04397982013133
INHBA	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	INHBA	INHBA	1.04188338876312	0.000696871619417002	3.7762935875568	INHBA	positive_pathway	1.04188338876312
IGF2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	IGF2	IGF2	1.0170580637071	0.00164501123813596	3.5077138772749	IGF2	positive_pathway	1.0170580637071
LCP1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	LCP1	LCP1	1.0105075783088	1.28345864941155e-05	4.86855517571485	LCP1	positive_pathway	1.0105075783088
GPNMB	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	GPNMB	GPNMB	1.01022645943478	8.24424213255278e-05	4.38542827872278	GPNMB	positive_pathway	1.01022645943478
EPB41L3	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	EPB41L3	EPB41L3	0.965913101214754	6.45489748838682e-08	6.09335323109505	EPB41L3	positive_pathway	0.965913101214754
ADGRA2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ADGRA2	ADGRA2	0.890678551576597	6.67191164878007e-07	5.57577245528365	ADGRA2	positive_pathway	0.890678551576597
CFH	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	CFH	CFH	0.881204026547735	2.36682331027399e-05	4.71290030964629	CFH	positive_pathway	0.881204026547735
ALDH1A2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ALDH1A2	ALDH1A2	0.87720721413516	0.00931957187582752	2.91049649731363	ALDH1A2	positive_pathway	0.87720721413516
ADGRL4	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ADGRL4	ADGRL4	0.856648269297998	4.61436770043577e-10	7.12166907823877	ADGRL4	positive_pathway	0.856648269297998
CXCL10	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	CXCL10	CXCL10	0.853484373695032	0.00485732175971043	3.14678741790581	CXCL10	positive_pathway	0.853484373695032
IL10RA	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	IL10RA	IL10RA	0.843104404976891	5.00610932142194e-06	5.10145070753132	IL10RA	positive_pathway	0.843104404976891
PRRX1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	PRRX1	PRRX1	0.821308203583779	0.00221375700959646	3.41228817472507	PRRX1	positive_pathway	0.821308203583779
GFPT2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	GFPT2	GFPT2	0.812369969464963	0.00182108948118754	3.47498187004051	GFPT2	positive_pathway	0.812369969464963
APOD	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	APOD	APOD	0.808166718354584	0.00711755307852865	3.01065036129617	APOD	positive_pathway	0.808166718354584
ALDH1A3	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ALDH1A3	ALDH1A3	0.778406853217987	0.000513040070558949	3.8678290552844	ALDH1A3	positive_pathway	0.778406853217987
NRP1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	NRP1	NRP1	0.775451752302264	1.98815051201235e-08	6.34439181629489	NRP1	positive_pathway	0.775451752302264
IL1B	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	IL1B	IL1B	0.769469913524667	0.00122881339544579	3.60076352919665	IL1B	positive_pathway	0.769469913524667
EMP1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	EMP1	EMP1	0.757151411495986	0.00084226713611136	3.71874691170999	EMP1	positive_pathway	0.757151411495986
SATB1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	SATB1	SATB1	0.739834447859497	3.38395060634117e-09	6.71196959686399	SATB1	positive_pathway	0.739834447859497
ETS1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ETS1	ETS1	0.71411176985559	2.97732281100809e-06	5.2279009335032	ETS1	positive_pathway	0.71411176985559
PECAM1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	PECAM1	PECAM1	0.699899105544539	2.45823665417112e-07	5.79979544861993	PECAM1	positive_pathway	0.699899105544539
TSPAN7	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	TSPAN7	TSPAN7	0.695355638333495	0.0118463857897794	2.81844730656822	TSPAN7	positive_pathway	0.695355638333495
HDAC9	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	HDAC9	HDAC9	0.689699432603939	0.000157005978382331	4.20947288812727	HDAC9	positive_pathway	0.689699432603939
NIN	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	NIN	NIN	0.662864723648418	1.48948176860211e-07	5.90952363739609	NIN	positive_pathway	0.662864723648418
LAPTM5	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	LAPTM5	LAPTM5	0.657375618166771	0.00275174709093734	3.34037875353398	LAPTM5	positive_pathway	0.657375618166771
TNFAIP3	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	TNFAIP3	TNFAIP3	0.634989189536515	0.000328854544305771	3.99755327727133	TNFAIP3	positive_pathway	0.634989189536515
ST6GAL1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ST6GAL1	ST6GAL1	0.631200513951803	0.00250065561968302	3.37174715006589	ST6GAL1	positive_pathway	0.631200513951803
CSF2RA	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	CSF2RA	CSF2RA	0.607624326432402	0.00316982576264292	3.29347309679371	CSF2RA	positive_pathway	0.607624326432402
MAP4K1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	MAP4K1	MAP4K1	0.601547157371233	0.00950870812586296	2.90309680006373	MAP4K1	positive_pathway	0.601547157371233
CCSER2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	CCSER2	CCSER2	0.592886556255076	5.32177061741256e-15	9.29485313017798	CCSER2	positive_pathway	0.592886556255076
MAP3K1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	MAP3K1	MAP3K1	0.569587561726944	8.22554504652288e-07	5.5278423756282	MAP3K1	positive_pathway	0.569587561726944
MAFB	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	MAFB	MAFB	0.565898662627981	0.0135413475459724	2.76747360641885	MAFB	positive_pathway	0.565898662627981
IL1RL2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	IL1RL2	IL1RL2	0.564192903090837	0.0106739560466912	2.85892154130477	IL1RL2	positive_pathway	0.564192903090837
PRDM1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	PRDM1	PRDM1	0.558833524556968	0.000392012672217995	3.94690886484155	PRDM1	positive_pathway	0.558833524556968
CBL	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	CBL	CBL	0.552065320789823	1.49137636390102e-08	6.4034803923941	CBL	positive_pathway	0.552065320789823
ETV1	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ETV1	ETV1	0.53535859104639	0.000625048289352035	3.80902691162742	ETV1	positive_pathway	0.53535859104639
FCER1G	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	FCER1G	FCER1G	0.528842127948183	0.0087752879591045	2.93311179616018	FCER1G	positive_pathway	0.528842127948183
LY96	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	LY96	LY96	0.501548705197494	0.00670768173573526	3.03185505674442	LY96	positive_pathway	0.501548705197494
TNFRSF1B	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	TNFRSF1B	TNFRSF1B	0.458700785595924	0.00264095013719961	3.3537041282433	TNFRSF1B	positive_pathway	0.458700785595924
EVI5	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	EVI5	EVI5	0.455009832252149	1.87153567435813e-08	6.35688925164596	EVI5	positive_pathway	0.455009832252149
STRN	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	STRN	STRN	0.452845034515441	2.43753931835007e-07	5.80156230219098	STRN	positive_pathway	0.452845034515441
ADAM17	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ADAM17	ADAM17	0.443887988870122	1.33028628721685e-05	4.85936426503569	ADAM17	positive_pathway	0.443887988870122
CAB39L	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	CAB39L	CAB39L	0.441909839668721	8.64146629588159e-05	4.37232490871352	CAB39L	positive_pathway	0.441909839668721
ANKH	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ANKH	ANKH	0.430474114557998	0.000938244820397425	3.68546421923941	ANKH	positive_pathway	0.430474114557998
LAT2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	LAT2	LAT2	0.424001399255821	0.0112908493319361	2.83725252853877	LAT2	positive_pathway	0.424001399255821
MMD	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	MMD	MMD	0.391085615009088	0.00513267015628549	3.12783982800651	MMD	positive_pathway	0.391085615009088
GNG11	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	GNG11	GNG11	0.37993536364104	0.00793822687091267	2.97011302749245	GNG11	positive_pathway	0.37993536364104
PLVAP	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	PLVAP	PLVAP	0.372152325314803	0.00396807511731898	3.21647739074728	PLVAP	positive_pathway	0.372152325314803
MTMR10	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	MTMR10	MTMR10	0.357041867221663	2.43753931835007e-07	5.80162161284763	MTMR10	positive_pathway	0.357041867221663
FLT4	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	FLT4	FLT4	0.354313580397734	0.00679194379643219	3.02749510672978	FLT4	positive_pathway	0.354313580397734
USP12	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	USP12	USP12	0.327233771989412	8.79885201231725e-06	4.96318697014321	USP12	positive_pathway	0.327233771989412
BTBD3	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	BTBD3	BTBD3	0.313247555791595	0.00912406888265252	2.91834423619921	BTBD3	positive_pathway	0.313247555791595
ETV5	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ETV5	ETV5	0.288759810864602	0.00660548170032122	3.03742247493467	ETV5	positive_pathway	0.288759810864602
ID2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ID2	ID2	0.254366608682489	0.0149700777489652	2.72835293106527	ID2	positive_pathway	0.254366608682489
ZNF639	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	ZNF639	ZNF639	0.233528256094457	0.000150344288308824	4.22140640699306	ZNF639	positive_pathway	0.233528256094457
PTCD2	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	PTCD2	PTCD2	0.233006393650514	0.000375005991623916	3.95981520841487	PTCD2	positive_pathway	0.233006393650514
CROT	high_vs_intermediate	HALLMARK_KRAS_SIGNALING_UP	HALLMARK_KRAS_SIGNALING_UP	2.24592609577578	8.47176741352414e-11	CROT	CROT	0.229177296970083	0.00440827615358719	3.18066410306553	CROT	positive_pathway	0.229177296970083
NDUFS7	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFS7	NDUFS7	-1.24335929691377	1.22430414388057e-13	-8.70487566144962	NDUFS7	negative_pathway	1.24335929691377
ATP5F1D	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ATP5F1D	ATP5F1D	-1.18432872082868	1.3335994969713e-16	-9.98080196518607	ATP5F1D	negative_pathway	1.18432872082868
ATP6V0C	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ATP6V0C	ATP6V0C	-1.15158439680301	3.28458613669333e-08	-6.23798693854157	ATP6V0C	negative_pathway	1.15158439680301
NDUFB7	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFB7	NDUFB7	-0.973494732473365	9.75372755335623e-16	-9.59820525730851	NDUFB7	negative_pathway	0.973494732473365
NDUFS8	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFS8	NDUFS8	-0.970867555987928	8.11090742324876e-18	-10.5009892883004	NDUFS8	negative_pathway	0.970867555987928
TCIRG1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	TCIRG1	TCIRG1	-0.952983317699427	1.53815377950431e-06	-5.3834706846695	TCIRG1	negative_pathway	0.952983317699427
RHOT2	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	RHOT2	RHOT2	-0.925134575057381	3.83971518953022e-18	-10.6408129563924	RHOT2	negative_pathway	0.925134575057381
GPX4	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	GPX4	GPX4	-0.867839726871227	3.04596014627635e-15	-9.39566458141699	GPX4	negative_pathway	0.867839726871227
NDUFS6	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	NDUFS6	NDUFS6	-0.825745526885781	1.64598946495606e-12	-8.21683791612212	NDUFS6	negative_pathway	0.825745526885781
ECI1	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	ECI1	ECI1	-0.82384287719908	1.01323813298973e-11	-7.86550774008027	ECI1	negative_pathway	0.82384287719908
MRPS12	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	MRPS12	MRPS12	-0.794213983722218	5.25895851633074e-11	-7.54630248374951	MRPS12	negative_pathway	0.794213983722218
TIMM13	high_vs_intermediate	HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-2.28017000844004	1.72494141798861e-11	TIMM13	TIMM13	-0.777207789893816	2.11266027242572e-11	-7.72613512385304	TIMM13	negative_pathway	0.777207789893816
