ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0045471	response to ethanol	11/403	116/15041	0.0948275862068965	3.53921023359288	4.55518536211902	0.000281720601534292	0.0103800972152944	0.00907070021434882	CDO1/RGS4/CRHBP/ADIPOQ/ADCYAP1R1/PENK/TACR1/CHRNB2/LEP/FOSB/KCNC2	11
GO:0003018	vascular process in circulatory system	18/403	265/15041	0.0679245283018868	2.53511868533171	4.18332902146122	0.00029406098075061	0.0106015066959505	0.00926418000379496	KCNJ8/ATP1B2/SLC7A2/CD36/KCNA5/SLC4A8/ABCB1/SLC6A13/ADRA1A/SLC6A17/AVPR1B/SLC1A2/SLC29A4/TACR1/LEP/SLC6A4/SLC16A12/SLC8A2	18
GO:0098703	calcium ion import across plasma membrane	6/403	35/15041	0.171428571428571	6.39815668202765	5.30496602363056	0.000299375049934669	0.0106015066959505	0.00926418000379496	CACNA1A/SLC8A3/CACNA1G/CACNA1I/MS4A1/SLC8A2	6
GO:1902656	calcium ion import into cytosol	6/403	35/15041	0.171428571428571	6.39815668202765	5.30496602363056	0.000299375049934669	0.0106015066959505	0.00926418000379496	CACNA1A/SLC8A3/CACNA1G/CACNA1I/MS4A1/SLC8A2	6
GO:0051956	negative regulation of amino acid transport	4/403	13/15041	0.307692307692308	11.4838709677419	6.27448838782418	0.000299594901032736	0.0106015066959505	0.00926418000379496	RGS4/GRM7/NPY5R/LEP	4
GO:1904862	inhibitory synapse assembly	5/403	23/15041	0.217391304347826	8.11360448807854	5.6647813663886	0.000304176629687298	0.0106581105343373	0.009313643552964	CLSTN2/NPAS4/CBLN4/CBLN1/GABRG2	5
GO:0030072	peptide hormone secretion	17/403	245/15041	0.0693877551020408	2.58973008558262	4.1626494966276	0.000336262182239868	0.0116679712555853	0.0101961154287756	GPLD1/RAPGEF4/GNAO1/KCNB1/KCNA5/CRHBP/CPE/GPR119/GCK/BLK/PTPRN/TUNAR/MLXIPL/LEP/VGF/IL6/SSTR5	17
GO:0006836	neurotransmitter transport	15/403	202/15041	0.0742574257425743	2.7714787607793	4.20576387932337	0.000364323840322588	0.0125201288972397	0.0109407776744648	KCNJ8/SLC6A16/UNC13A/NRXN1/SLC4A8/SLC6A13/GRIK5/SLC6A17/SYP/SLC1A2/RIMS4/SLC29A4/SYT5/SYT4/SLC6A4	15
GO:1901888	regulation of cell junction assembly	18/403	270/15041	0.0666666666666667	2.48817204301075	4.09416785709212	0.000368564614163203	0.0125452374382789	0.0109627188994709	CYFIP2/LRRTM2/LRRC4B/CLSTN2/SFRP1/LINGO4/NLGN4X/NRXN1/ADGRB3/CASKIN1/LRRN3/NTRK2/SLC12A5/MUSK/SLITRK2/CHRNB2/CBLN1/LINGO2	18
GO:0051953	negative regulation of amine transport	5/403	24/15041	0.208333333333333	7.7755376344086	5.51179887914929	0.000375841583220501	0.0126526758079513	0.0110566044597507	RGS4/GRM7/NPY5R/LEP/SYT4	5
GO:0042886	amide transport	20/403	318/15041	0.0628930817610063	2.34733211604788	4.02926318580949	0.000378801430176494	0.0126526758079513	0.0110566044597507	GPLD1/RAPGEF4/AQP7/GNAO1/KCNB1/KCNA5/CRHBP/ABCB1/ABCD2/CPE/GPR119/GCK/BLK/PTPRN/TUNAR/MLXIPL/LEP/VGF/IL6/SSTR5	20
GO:0030073	insulin secretion	15/403	203/15041	0.0738916256157636	2.7578261560464	4.1838087874353	0.000383989362352922	0.0127072035282347	0.011104253782662	GPLD1/RAPGEF4/GNAO1/KCNB1/KCNA5/GPR119/GCK/BLK/PTPRN/TUNAR/MLXIPL/LEP/VGF/IL6/SSTR5	15
GO:0048172	regulation of short-term neuronal synaptic plasticity	4/403	14/15041	0.285714285714286	10.6635944700461	6.00208499361968	0.000410598714360643	0.0132803392390074	0.0116050913092024	SYP/SYT4/SLC4A10/SLC8A2	4
GO:0014074	response to purine-containing compound	12/403	141/15041	0.0851063829787234	3.17638984214139	4.30812883230439	0.000412455975246172	0.0132803392390074	0.0116050913092024	CDO1/KCNJ8/AKAP6/SLC8A3/CRHBP/ADIPOQ/GPD1/PENK/HCN1/FOSB/SLC6A4/VGF	12
GO:0099175	regulation of postsynapse organization	12/403	141/15041	0.0851063829787234	3.17638984214139	4.30812883230439	0.000412455975246172	0.0132803392390074	0.0116050913092024	CYFIP2/LRRTM2/LRRC4B/ARC/PAK3/CASKIN1/RELN/NRCAM/SLC12A5/KIF1A/CBLN1/CAMK2B	12
GO:0003012	muscle system process	24/403	422/15041	0.0568720379146919	2.12261122152576	3.88116710009296	0.000451339722497326	0.0144025729304058	0.0125857608707666	ANK2/KCNJ8/KCNN2/GNAO1/AKAP6/RGS4/SCN3A/PTGER3/KCNA5/SLC8A3/KCNA1/CERS1/KLHL41/TMOD1/SCN3B/SCN4A/CACNA1G/ADRA1A/TACR1/CHRNB2/LEP/CAMK2B/SPX/IGF1	24
GO:1901381	positive regulation of potassium ion transmembrane transport	5/403	25/15041	0.2	7.46451612903226	5.36740625152891	0.000459560298466042	0.0144621663574212	0.0126378368870111	ANK2/AKAP6/ATP1B2/KCNC1/KCNC2	5
GO:0010038	response to metal ion	20/403	323/15041	0.0619195046439629	2.31099570558274	3.9519705605658	0.000462443503399969	0.0144621663574212	0.0126378368870111	ADCY1/DLG2/KCNB1/MAPT/NRXN1/KCNA1/ALOX15/CRHBP/ABCB1/RASGRP2/CACNA1G/KCNC1/PENK/HCN1/ADGRV1/KCNK3/TF/FOSB/KCNC2/FABP4	20
GO:0002790	peptide secretion	17/403	252/15041	0.0674603174603175	2.51779313876088	4.03161470843213	0.000465346707079865	0.0144621663574212	0.0126378368870111	GPLD1/RAPGEF4/GNAO1/KCNB1/KCNA5/CRHBP/CPE/GPR119/GCK/BLK/PTPRN/TUNAR/MLXIPL/LEP/VGF/IL6/SSTR5	17
GO:0021549	cerebellum development	10/403	104/15041	0.0961538461538462	3.58870967741936	4.3954555871082	0.00047318619879501	0.014579029952529	0.0127399587279927	SERPINE2/SEZ6L/FOXP2/CNTN1/NLGN4X/NRXN1/KCNC1/SEZ6/CBLN1/CDK5R2	10
GO:0099151	regulation of postsynaptic density assembly	4/403	15/15041	0.266666666666667	9.95268817204301	5.75589635444693	0.00054812506353243	0.0167435810005547	0.0146314625596106	LRRTM2/LRRC4B/CASKIN1/CBLN1	4
GO:0046883	regulation of hormone secretion	17/403	256/15041	0.06640625	2.47845262096774	3.9586973423616	0.00055676271436356	0.0168633045858929	0.0147360836174548	GPLD1/RAPGEF4/GNAO1/KCNB1/KCNA5/CRHBP/ADIPOQ/GALR1/GCK/BLK/TACR1/TUNAR/MLXIPL/SCG5/LEP/IL6/SSTR5	17
GO:0007204	positive regulation of cytosolic calcium ion concentration	12/403	146/15041	0.0821917808219178	3.06760936809545	4.16543378459278	0.00056547438158441	0.0169832389897704	0.0148408889001411	RIC3/PTGER3/CACNA1A/CD36/SLC8A3/GALR1/ADRA1A/ADCYAP1R1/AVPR1B/CCR6/TACR1/CCR7	12
GO:0071248	cellular response to metal ion	13/403	168/15041	0.0773809523809524	2.88805683563748	4.08325013675066	0.000600985636726502	0.0176665090231861	0.0154379678590385	ADCY1/DLG2/KCNB1/NRXN1/KCNA1/ALOX15/CRHBP/RASGRP2/ADGRV1/KCNK3/TF/FOSB/FABP4	13
GO:1903825	organic acid transmembrane transport	12/403	147/15041	0.0816326530612245	3.04674127715602	4.13762865201234	0.000601196479384926	0.0176665090231861	0.0154379678590385	RGS4/SLC7A2/SLC38A4/CD36/ABCB1/GRM1/ABCD2/SLC7A10/SLC6A13/SLC1A2/SLC29A4/SLC16A12	12
GO:0051952	regulation of amine transport	8/403	71/15041	0.112676056338028	4.20536119945479	4.49190765595281	0.000603053749532375	0.0176665090231861	0.0154379678590385	KCNB1/RGS4/KCNA2/GRM7/NPY5R/CHRNB2/LEP/SYT4	8
GO:0008277	regulation of G protein-coupled receptor signaling pathway	12/403	148/15041	0.0810810810810811	3.02615518744551	4.1100588326794	0.000638794231394682	0.0185613868536959	0.0162199613568508	GPRASP1/TUB/PDE3B/GNG7/RGS4/PHF24/NRXN1/FRMPD1/APLP1/SYP/NECAB2/GNG4	12
GO:0007600	sensory perception	25/403	461/15041	0.0542299349240781	2.02400111958575	3.70516627144416	0.00069215143190257	0.0199495904646757	0.0174330500717736	TUB/SERPINE2/PHF24/CD36/KCNA1/PNOC/SPTBN4/GPR148/ABCB1/GRM1/KCNA2/REEP2/GRM7/ATP2B2/NPY1R/OTOGL/PENK/GPR179/ADGRV1/CHRNB2/PKHD1L1/CRYBA2/SLC4A10/RTP5/SPX	25
GO:0007158	neuron cell-cell adhesion	4/403	16/15041	0.25	9.33064516129032	5.53180620512556	0.000715468161274321	0.0204566656671554	0.017876160290534	ASTN1/TNR/NLGN4X/NRXN1	4
GO:0060074	synapse maturation	6/403	41/15041	0.146341463414634	5.4618410700236	4.74674569677801	0.00072433231459411	0.0205457435901536	0.0179540014820445	SEZ6L/NRXN1/ADGRB3/RELN/SEZ6/CAMK2B	6
GO:0015695	organic cation transport	10/403	110/15041	0.0909090909090909	3.39296187683284	4.17948955670084	0.000737838174706221	0.0206470394697425	0.018042519396438	KCNB1/RGS4/SLC7A2/SLC38A4/ABCB1/SLC7A10/SLC6A17/SLC1A2/SLC29A4/SLC35F3	10
GO:0007409	axonogenesis	24/403	437/15041	0.0549199084668192	2.04975271277774	3.69511008750098	0.000739457485206221	0.0206470394697425	0.018042519396438	CYFIP2/ADCY1/DCC/TNR/MAPT/CNTN1/NRXN1/COL25A1/PAK3/SPTBN4/NFASC/KIF5C/RELN/APLP1/NTRK2/EFNB3/NRCAM/SEMA3D/DSCAM/SLITRK2/CHRNB2/ARX/NCAM1/CDK5R2	24
