ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count
GO:0035701	hematopoietic stem cell migration	4/914	10/15041	0.4	6.58249452954048	4.49165521799903	0.00211640636199797	0.0266518882028424	0.0217795598665531	KIT/JAM3/CCR2/PTPRC	4
GO:0097113	AMPA glutamate receptor clustering	4/914	10/15041	0.4	6.58249452954048	4.49165521799903	0.00211640636199797	0.0266518882028424	0.0217795598665531	NLGN1/SHISA6/CHRDL1/FRRS1L	4
GO:0097688	glutamate receptor clustering	4/914	10/15041	0.4	6.58249452954048	4.49165521799903	0.00211640636199797	0.0266518882028424	0.0217795598665531	NLGN1/SHISA6/CHRDL1/FRRS1L	4
GO:0098917	retrograde trans-synaptic signaling	4/914	10/15041	0.4	6.58249452954048	4.49165521799903	0.00211640636199797	0.0266518882028424	0.0217795598665531	PLCB1/GUCY1A1/CNR1/SYT4	4
GO:0002686	negative regulation of leukocyte migration	9/914	48/15041	0.1875	3.0855443107221	3.68101691538084	0.00213174822823328	0.0267729239846933	0.0218784686581837	PLCB1/SLIT2/CD200R1/IL33/SLAMF8/RIPOR2/CXCL12/GREM1/BMP5	9
GO:0021988	olfactory lobe development	7/914	31/15041	0.225806451612903	3.71592433119221	3.85017269783634	0.00217201718148353	0.0271327921708317	0.0221725480361406	SLIT2/LRRK2/CSF1R/ROBO2/EOMES/ERBB4/ATP1A2	7
GO:0060421	positive regulation of heart growth	7/914	31/15041	0.225806451612903	3.71592433119221	3.85017269783634	0.00217201718148353	0.0271327921708317	0.0221725480361406	TGFBR3/AKAP6/FGF2/ZFPM2/IGF1/FGF9/ERBB4	7
GO:0015800	acidic amino acid transport	11/914	67/15041	0.164179104477612	2.70177014272184	3.55092443237628	0.00220290402146834	0.0273492590190698	0.0223494417948284	P2RX7/F2R/AVPR1A/SLC7A14/NTRK2/KCNK2/SLC1A2/NPY5R/ATP1A2/SYT4/SLC17A6	11
GO:0021879	forebrain neuron differentiation	11/914	67/15041	0.164179104477612	2.70177014272184	3.55092443237628	0.00220290402146834	0.0273492590190698	0.0223494417948284	SLIT2/CSF1R/FGF2/SLC4A10/ROBO2/SEMA3E/EOMES/NDNF/ERBB4/INHBA/ELAVL4	11
GO:2000181	negative regulation of blood vessel morphogenesis	15/914	108/15041	0.138888888888889	2.28558837831267	3.41045502245413	0.00220690724533162	0.0273492590190698	0.0223494417948284	ZNF354C/TEK/CCR2/CX3CR1/FBLN5/CD36/FASLG/THBS1/DCN/THBS4/SEMA3E/GHRL/ADGRB3/THBS2/APOH	15
GO:0030278	regulation of ossification	16/914	119/15041	0.134453781512605	2.21260320320688	3.3779305589375	0.00224775893091732	0.0277818246699623	0.022702928550368	P2RX7/SLC8A1/DDR2/BCL2/CCR1/CALCR/GDF10/KL/BMPR1B/FBN2/SFRP1/ZBTB16/TACR1/BMP3/GREM1/ADGRV1	16
GO:0042113	B cell activation	28/914	260/15041	0.107692307692308	1.77221006564551	3.19478963816481	0.00234061577235676	0.0287772549696073	0.023516380626975	ITGA4/KIT/BCL2/PTPRC/LAX1/DOCK10/CD28/MNDA/CR1/SAMSN1/PRKCB/IL7R/SLAMF8/NCKAP1L/CD38/FLT3/CD180/GAPT/SFRP1/CD40LG/INHBA/FCRL3/CHRNB2/FCRL5/IL6/FCRL1/MS4A1/AQP8	28
GO:0050708	regulation of protein secretion	28/914	260/15041	0.107692307692308	1.77221006564551	3.19478963816481	0.00234061577235676	0.0287772549696073	0.023516380626975	ITPR1/P2RX7/PLCB1/ZBED6/F2R/PRKCB/MYRIP/CD38/IGF1/F2RL2/EPHA5/OPRM1/GHRL/SLC2A2/KCNB1/LEP/CARTPT/SYT4/NEUROD1/IL6/CELA2A/SLC30A8/CASR/G6PC2/RFX6/PLA2G1B/CFTR/TUNAR	28
GO:0009914	hormone transport	33/914	323/15041	0.102167182662539	1.68128730243681	3.14832240540125	0.00239976611020311	0.0294270531938817	0.0240473868813556	ITPR1/PLCB1/SLC18A2/ZBED6/ABCB1/P2RY1/PRKCB/MYRIP/VIP/CD38/F2RL2/AGTR1/EPHA5/GHRL/TACR1/ADCYAP1/INHBA/SLC2A2/GPR119/GALR1/KCNB1/LEP/ADIPOQ/CARTPT/NEUROD1/IL6/CELA2A/SLC30A8/CASR/G6PC2/RFX6/CFTR/TUNAR	33
GO:0006909	phagocytosis	26/914	236/15041	0.110169491525424	1.8129751882209	3.20185109125084	0.0024066907525242	0.029434709936631	0.0240536438671955	CD302/P2RX7/LEPR/CCR2/CD93/PTPRC/TUB/RAB39A/IL2RB/DOCK2/MSR1/NCKAP1L/CD36/THBS1/SLAMF1/FPR2/FCN1/GZMK/COLEC12/ICAM3/PTX3/XKR4/LEP/ADIPOQ/HAVCR1/XKR7	26
GO:0048638	regulation of developmental growth	31/914	298/15041	0.104026845637584	1.71189035583687	3.15718733636724	0.00242829482213872	0.0296157143441382	0.024201558202548	PLCB1/AR/GHR/TGFBR3/SEMA5A/BCL2/AKAP6/PLXNA4/COL14A1/MAP1B/DCC/FGF2/ZFPM2/MUSK/NRCAM/IGF1/FGF9/CXCL12/KCNK2/GHRL/ERBB4/TNR/RIMS1/SLC6A4/LPAR3/IGF2/LEP/EPHA7/SYT4/DSCAM/PI16	31
